100010	[-0.068906,-0.119967,-0.158008,0.029115,0.133615,-0.057666,0.080791,0.098135,0.180657,-0.032111,-0.164816,0.206570,0.048074,0.031066,0.106544,0.065824,-0.013695,0.256116,-0.161605,-0.009942,-0.161430,0.021234,0.038136,-0.004433,-0.138268,0.078577,-0.027757,0.180389,-0.008641,0.024225,-0.025198,0.132201,-0.124565,-0.154340,-0.147776,0.200317,-0.272232,-0.114034,0.052371,-0.171624,-0.128435,-0.135357,0.023288,-0.009175,-0.066985,-0.041249,-0.148746,-0.044074,-0.100357,0.012402,0.153438,-0.054184,0.053746,-0.260932,0.170200,-0.207865,-0.103570,-0.254862,0.106097,0.047752,0.057463,0.020525,0.144548,-0.133725]
100011	[0.113713,-0.274398,0.112847,0.082385,-0.033288,-0.000498,-0.085367,-0.118615,0.061442,0.077626,0.260736,0.057221,0.052654,-0.078822,-0.197629,-0.011388,0.076741,-0.010874,0.240010,-0.080824,-0.097617,0.192128,-0.169775,-0.000789,-0.046733,0.005717,0.194724,-0.104225,0.025572,0.061507,0.106653,-0.080969,-0.218445,0.158585,0.157071,0.035339,0.091703,-0.017825,-0.290092,0.099682,0.110993,0.168393,0.120786,0.202137,-0.023183,-0.049538,-0.110735,0.020177,0.013491,0.070256,0.002071,0.041277,-0.062421,-0.022489,0.179517,-0.230127,0.152838,-0.063032,-0.078696,-0.085223,0.183692,0.083555,-0.082943,0.153579]
100012	[0.045602,0.150269,0.040804,-0.254187,0.000687,-0.053729,-0.007598,-0.223672,0.080419,0.093341,-0.053459,0.023691,0.118935,0.199404,-0.031060,-0.084965,-0.048775,0.283386,0.060099,0.064653,0.098267,0.035118,-0.063825,0.021387,-0.320141,-0.088921,0.213367,0.097613,-0.052350,-0.158755,0.271930,0.002390,0.106429,0.168493,0.127419,0.093721,0.165301,0.082367,-0.216614,0.116402,0.096899,-0.063035,-0.036333,-0.063184,0.142675,0.030281,-0.119532,0.054705,0.091070,-0.202477,-0.040278,-0.086933,0.047456,-0.034741,-0.046326,-0.145896,0.224480,0.001360,-0.097378,-0.130548,-0.083249,0.060143,-0.103414,0.045691]
100013	[0.112750,-0.064586,-0.019686,0.067130,-0.197516,-0.009403,-0.086664,0.018754,-0.096154,0.072651,0.198901,-0.010813,0.024432,0.001616,-0.006551,0.135241,0.300209,0.066356,0.043337,0.012428,-0.106311,0.018483,0.098755,0.196376,-0.077907,0.058400,-0.117208,-0.067215,0.187393,0.216144,-0.024366,-0.008731,-0.124709,-0.246840,-0.143655,-0.024206,-0.091272,0.003216,0.026457,-0.263848,-0.053228,-0.003879,0.147984,-0.045711,0.267063,-0.065329,-0.188257,-0.164312,0.027636,0.123496,0.104376,0.227698,-0.096328,-0.066611,-0.088576,-0.204718,-0.090641,0.012566,-0.139382,-0.101555,0.194056,0.134066,0.068462,-0.097339]
100014	[-0.005458,-0.114219,-0.230418,-0.423274,0.012947,-0.046321,0.062640,-0.028820,-0.048694,0.027648,-0.008247,-0.159897,-0.164665,-0.085221,0.048828,0.234445,-0.107499,-0.104135,-0.236913,-0.107889,0.041692,0.005111,-0.141673,-0.167045,-0.033652,0.134131,0.083999,-0.043114,-0.059487,-0.095651,0.088318,0.013132,0.100843,-0.042401,0.134764,-0.028935,-0.169725,-0.070709,0.151520,0.059020,0.008051,-0.041045,0.059881,0.044445,-0.133444,-0.168239,0.041116,0.227148,0.236095,0.076185,0.038471,-0.080888,-0.099524,-0.149211,0.123349,0.020932,-0.027276,0.232818,-0.208079,0.008675,0.071334,0.006234,-0.054846,-0.129349]
100015	[0.013884,-0.114280,0.242765,0.195371,0.035611,-0.353218,0.138364,-0.045224,-0.049795,-0.272192,0.112228,0.049944,-0.013574,0.125441,-0.083186,0.122188,0.182657,0.115234,-0.057965,-0.001459,0.055112,-0.007482,0.137417,-0.168289,-0.070113,0.140568,-0.136793,0.059785,0.048535,-0.070590,0.093214,0.156404,-0.058731,-0.012820,-0.007344,0.082958,0.017967,-0.032030,0.114073,-0.070708,-0.079554,-0.083087,0.006569,-0.158134,-0.186111,-0.161855,0.106111,0.255294,0.063494,0.238560,0.072012,-0.075241,0.176091,-0.011870,-0.046359,0.090854,-0.007728,-0.138481,-0.019442,-0.030004,-0.131707,-0.243634,-0.073557,-0.061708]
100016	[-0.058668,0.045056,0.028477,0.011412,-0.150882,0.092040,0.142565,0.091614,-0.161066,-0.086249,0.027286,0.152782,-0.034931,0.102590,-0.079209,-0.053219,0.307345,0.163430,0.156005,-0.013329,0.037559,-0.254514,0.023832,-0.113974,0.094548,0.118059,-0.012818,0.106162,-0.108124,0.011288,0.210310,0.011952,0.014226,-0.002095,-0.095521,0.098090,0.081859,-0.008536,0.027400,0.184267,-0.074044,0.108491,0.011217,0.050886,0.040852,0.195970,0.046465,-0.130875,0.046351,0.110896,0.098190,-0.047926,0.090994,-0.281688,0.158346,-0.035422,0.315404,0.209672,-0.074206,-0.183672,-0.095933,0.246709,-0.022700,-0.077522]
100017	[-0.173829,-0.005619,-0.136839,0.039962,0.084473,0.020870,0.169476,0.008643,-0.003863,0.133524,-0.071405,-0.009800,-0.080958,-0.074924,0.041178,-0.090040,0.074521,-0.029382,0.209179,-0.157896,-0.123947,0.154526,-0.110627,0.117582,0.048589,0.131167,0.230307,-0.340517,0.042414,-0.032319,-0.084898,-0.130173,-0.156734,-0.002796,-0.239806,0.086738,0.187659,0.085569,-0.115368,-0.038093,0.029282,-0.056612,0.162131,-0.006633,0.030695,-0.013211,-0.000498,0.115426,-0.187452,0.124924,-0.072807,-0.072149,-0.089908,0.140027,-0.157731,-0.139714,0.223288,0.024710,0.259908,-0.034857,-0.180322,-0.153220,-0.042126,-0.100052]
100018	[0.146960,0.025209,-0.080377,-0.248246,0.071496,-0.018420,0.189482,-0.178886,0.166086,-0.125420,0.134995,-0.242531,0.004050,-0.109223,0.067351,0.099729,-0.114196,-0.066541,-0.008796,0.090497,0.183390,0.169495,0.115621,0.068349,-0.191191,0.031571,-0.091984,-0.055908,-0.002228,-0.211437,0.285297,0.081824,0.099845,0.130095,0.006081,-0.113807,-0.147087,0.136821,-0.327550,-0.095910,0.127869,0.204537,0.010662,-0.097963,0.034717,-0.135974,-0.025399,-0.014138,0.070161,0.038030,0.018302,-0.005521,0.095493,-0.094545,-0.056175,-0.120481,-0.047368,0.032045,0.027552,-0.004231,-0.042697,0.247386,0.082049,-0.006188]
100019	[-0.001301,0.083876,-0.129486,0.198299,-0.185476,-0.177753,-0.027295,-0.157963,-0.150942,0.158388,-0.122262,0.027626,0.043331,-0.050413,-0.056021,-0.090812,0.143129,0.098351,-0.251973,-0.063407,-0.062009,-0.155015,-0.150923,-0.068305,0.085526,-0.206996,-0.077309,-0.003103,-0.200708,0.068593,0.088936,0.103755,0.011284,0.001431,-0.155855,0.118983,0.008765,0.027796,0.123586,-0.181564,-0.107543,-0.142604,-0.098745,0.162768,0.041192,0.106338,-0.042014,0.189015,-0.088144,0.157634,-0.061601,-0.084203,0.295939,0.192980,-0.059911,-0.038671,0.111006,0.086302,-0.249222,-0.010920,-0.083012,0.115222,-0.006680,0.105191]
100020	[-0.045332,0.288388,0.074357,0.204992,0.094881,-0.057788,-0.054358,-0.197270,0.027219,-0.207133,-0.158804,-0.120506,-0.078360,-0.124713,0.129338,-0.062709,-0.157685,-0.245003,-0.036322,-0.060938,-0.029768,-0.124768,-0.012610,0.139287,0.024024,-0.157832,0.040166,0.138153,0.251348,-0.002582,-0.100591,0.050333,-0.125615,-0.152246,-0.073206,-0.009422,0.211716,-0.125153,0.120273,-0.109257,0.286147,0.102447,-0.007766,0.187869,-0.034907,0.083583,0.033943,0.139781,0.035390,-0.057330,-0.047411,-0.001483,-0.191019,0.237215,-0.001601,-0.029552,0.051786,-0.000959,-0.109495,0.029247,-0.040145,0.179121,0.006269,-0.041324]
100021	[-0.104227,-0.105791,-0.064603,-0.014913,0.330353,-0.023939,-0.151512,-0.011009,-0.018138,-0.140161,0.031552,0.193876,-0.185489,0.090364,0.108842,0.228426,0.027341,-0.337287,-0.011658,-0.219556,0.064024,-0.017512,0.038051,-0.018381,0.102917,0.263000,0.140737,0.219012,0.057265,0.136896,0.010438,-0.049385,0.066360,0.096574,-0.024290,-0.169631,0.152249,0.040376,-0.161059,0.122851,-0.064873,-0.109064,-0.082030,-0.152239,0.045038,-0.046939,0.070493,-0.087472,0.002905,-0.075080,-0.067220,-0.027532,-0.162082,-0.113738,0.000886,-0.080801,-0.189155,0.102247,0.191041,-0.018711,-0.020686,0.048348,0.119750,0.076321]
100022	[-0.189889,-0.035552,-0.024311,-0.184791,0.153984,-0.016355,0.195518,0.120576,-0.052151,0.077745,-0.094708,-0.135088,-0.010407,0.058904,0.046061,-0.183242,0.200712,0.111575,-0.097704,-0.027786,-0.108127,-0.069393,0.304154,0.065719,0.037703,0.116535,-0.097107,-0.003677,-0.115451,-0.059919,0.089540,-0.169963,-0.169383,-0.009930,-0.085985,0.166616,-0.065181,0.065171,-0.116886,-0.211010,0.062589,-0.094089,0.245905,-0.124968,-0.034189,-0.024629,0.073296,-0.162189,0.072710,0.043947,-0.171547,-0.006588,0.202214,-0.329131,0.056377,-0.093599,-0.030780,-0.003092,0.093304,0.071716,0.021014,-0.232583,-0.020562,-0.027037]
100023	[-0.155678,0.006769,0.099243,0.136767,-0.002208,-0.110337,-0.059725,-0.202205,-0.085328,-0.043587,0.163931,0.090883,-0.129683,0.133036,0.005771,0.271960,0.050576,0.135278,-0.054288,0.021608,0.141538,-0.180713,0.065631,0.021221,0.156684,-0.222815,0.267899,0.046750,0.349090,0.097333,-0.013509,0.053100,0.087136,0.029612,-0.115979,0.074721,-0.131908,0.106281,-0.007224,-0.126816,0.019666,-0.128028,0.045370,-0.096797,-0.062004,-0.138172,0.021956,0.092018,-0.223205,0.075358,0.232988,0.135890,0.005509,0.049199,-0.071942,0.123064,0.199725,-0.030558,0.012968,-0.134074,0.020377,0.105850,-0.134067,-0.038561]
100024	[0.105429,-0.026023,-0.156780,-0.238476,0.107816,-0.152744,0.152555,-0.129371,0.102368,-0.192283,-0.127451,-0.007033,0.066149,0.105898,-0.112721,0.038933,-0.044282,-0.060680,0.010747,0.070837,0.130855,-0.002057,-0.057587,0.101552,0.157321,0.104634,0.118392,-0.093722,-0.179002,-0.108509,-0.024452,0.112873,-0.102124,-0.232951,0.107227,-0.089784,0.093568,-0.029893,-0.223401,-0.217686,0.201970,0.031415,-0.054332,0.089827,-0.045196,0.036212,-0.194314,-0.040842,-0.211403,-0.061316,-0.080674,0.134746,-0.217862,-0.063749,0.049480,-0.046200,0.327726,-0.067003,-0.107315,0.007842,-0.044157,-0.164873,-0.083137,-0.074359]
100025	[-0.000392,0.223535,0.152911,-0.087321,0.080251,0.002749,-0.129286,0.040883,-0.009009,0.021430,0.050224,-0.155227,0.127772,0.042719,0.285779,-0.092141,-0.251262,0.008587,-0.056757,-0.109684,-0.026242,-0.271846,0.040227,-0.111251,0.139031,-0.046663,-0.020577,-0.252827,-0.037866,-0.039387,-0.326171,0.048557,0.104081,0.223404,-0.009994,-0.011628,-0.065909,-0.069669,-0.066450,0.177347,0.067984,0.146676,-0.021780,0.029465,0.070384,-0.006288,-0.199064,0.026327,0.230344,0.078719,-0.013269,0.185626,-0.150525,-0.036341,-0.099399,0.064273,0.083125,0.122395,-0.150830,-0.164638,-0.012519,-0.022377,-0.089235,0.054962]
100026	[0.060513,0.013123,0.056500,0.002769,-0.022868,0.062808,0.006286,0.166620,-0.166229,0.221760,-0.205888,-0.017523,-0.129096,-0.060717,0.207402,-0.084878,-0.068271,0.278766,-0.059263,-0.294649,-0.235238,0.001186,0.008766,-0.110485,0.103400,-0.055707,0.134153,-0.097775,0.038189,0.093168,0.027440,-0.139666,0.033959,-0.037657,-0.013003,0.314965,-0.196259,-0.033161,0.237316,0.183499,0.052681,-0.165191,-0.213605,0.024599,-0.092286,0.065195,0.211678,-0.066352,-0.022102,-0.089814,0.035142,0.106603,0.062566,0.063550,-0.022339,-0.012881,0.046231,-0.091565,0.054867,0.001319,0.139691,-0.080248,0.080290,-0.114077]
100027	[-0.034524,-0.071096,-0.089314,0.172013,0.131153,0.084282,-0.093808,0.060986,-0.076642,-0.147043,0.068674,-0.126546,0.186146,0.045438,-0.073595,-0.001313,-0.147519,0.214156,-0.091270,-0.032547,-0.108503,-0.192894,-0.150185,-0.209554,-0.031257,0.120421,0.210439,-0.115751,0.152937,0.101091,0.024132,0.009439,-0.072904,0.180168,-0.021369,-0.077080,0.142231,-0.200880,-0.142748,-0.084560,0.164869,-0.105031,0.026055,0.130910,0.175208,-0.007136,0.040820,-0.075759,0.078681,-0.021164,0.258720,-0.042711,0.028830,0.194784,0.287159,0.017606,0.023257,-0.142495,0.201128,-0.113990,0.023336,-0.037698,0.164963,-0.047135]
100028	[0.171795,0.092284,0.060215,-0.051269,-0.024688,-0.149557,-0.154937,0.228737,-0.038902,-0.085054,0.076600,-0.014516,0.174990,-0.123037,-0.199096,-0.026219,0.012796,0.211626,-0.032083,-0.121095,-0.160263,0.020655,-0.159322,0.168632,-0.058700,-0.093699,-0.057791,-0.054996,-0.022690,0.065160,-0.231370,0.190616,-0.039659,0.220898,-0.046763,0.013342,0.386009,0.073676,0.198039,-0.105169,-0.048521,0.051721,0.013927,0.149338,-0.022871,0.020623,0.065458,-0.004802,-0.076955,-0.028783,0.117768,0.108484,-0.126639,-0.121910,0.019118,0.027919,0.043953,0.280021,-0.022098,0.115439,-0.086167,0.039844,0.013611,-0.209036]
100029	[-0.136456,0.088847,0.075070,-0.021162,-0.112797,-0.109873,0.011427,0.019471,0.135951,-0.015552,0.094154,0.058758,0.056612,0.142181,0.099930,-0.069651,0.114552,-0.022860,-0.005435,-0.008202,-0.020830,-0.094104,0.196532,0.240274,-0.213715,-0.039614,0.135605,0.180205,0.002839,0.269727,0.036381,-0.100168,-0.170542,0.203969,-0.268100,0.013792,0.124931,-0.089785,0.010735,0.226887,-0.032816,-0.328607,-0.056142,0.106042,0.097355,-0.016350,0.252265,-0.062118,-0.073868,-0.039428,0.016200,-0.024750,-0.058624,-0.107830,-0.045790,-0.073242,0.085033,-0.200961,-0.038135,-0.045804,-0.074734,-0.251489,-0.018614,0.041391]
100030	[-0.128035,-0.142747,-0.010244,0.049412,0.134024,-0.004455,0.267266,0.014103,-0.056679,-0.037628,-0.083076,0.021978,-0.129343,0.026339,-0.164028,0.170230,0.277402,-0.040221,0.118259,-0.199812,-0.180883,0.000148,-0.013301,0.058302,-0.058342,0.121437,0.066361,-0.208069,-0.176612,0.109606,-0.053446,-0.009653,0.040783,-0.027268,0.309224,0.150386,-0.183223,-0.042337,-0.110083,-0.078488,-0.014647,0.219486,-0.009692,-0.116078,-0.007768,0.004493,0.100590,-0.110083,-0.023718,0.116213,-0.006741,0.071541,0.061830,0.047280,-0.004209,0.104657,0.036818,-0.035953,0.044794,0.036843,0.420823,0.006656,0.016204,0.163541]
100031	[0.048332,-0.109191,0.048976,0.129373,0.235540,0.148152,0.024048,0.228066,0.253952,0.098902,0.122601,-0.048070,0.094674,-0.105623,-0.086266,-0.173395,0.165473,-0.095212,-0.222124,-0.045811,0.051609,0.072810,0.015523,0.155111,-0.111393,0.084315,0.011043,0.118857,0.083698,-0.038966,0.129714,-0.004038,0.023562,-0.098892,0.066487,-0.112302,-0.039881,0.138334,-0.079502,0.033319,0.152130,-0.402575,0.019108,0.005489,0.096973,-0.181055,0.027533,-0.048777,0.107700,0.051121,0.101685,0.105720,-0.131692,-0.060223,0.124684,0.025431,0.065783,-0.174169,-0.098010,0.131913,0.106513,0.178454,0.087194,-0.190407]
100032	[0.103677,-0.040848,-0.275789,-0.125794,0.009773,0.136771,-0.053027,0.263305,-0.104043,0.121885,0.005648,-0.209216,0.055254,-0.060018,-0.112564,0.177084,-0.160907,0.138059,-0.039018,-0.032573,0.224397,0.016291,-0.033858,-0.098356,-0.053141,0.034040,0.060330,-0.019308,-0.286708,-0.003129,-0.040154,-0.029672,0.111379,-0.057466,-0.048589,-0.294124,-0.178061,-0.128683,0.175101,0.126126,0.135052,0.008172,0.024520,-0.067693,-0.169943,-0.022758,-0.045279,-0.033699,-0.000805,0.172252,-0.065796,0.112123,-0.036275,-0.026530,-0.138415,-0.161362,0.054613,0.213015,0.035825,-0.134650,-0.022678,0.015587,-0.128522,0.220439]
100033	[0.157880,-0.247004,0.041278,0.081654,-0.035873,-0.067693,-0.020448,-0.031525,0.111465,-0.066241,-0.081518,0.077752,-0.049547,-0.084423,-0.100083,0.001596,-0.206583,-0.088083,0.227485,0.163956,0.013420,-0.265435,-0.350174,-0.013953,-0.066188,0.071069,-0.038164,0.158469,-0.017365,-0.028849,-0.045848,-0.080314,-0.036589,0.092193,-0.127678,0.058904,-0.007185,0.081763,-0.052070,0.157048,-0.147740,-0.244275,-0.012338,-0.054004,0.019655,-0.032434,0.154147,0.096469,0.027929,0.087210,-0.107182,0.227594,0.037744,-0.156373,-0.003047,0.021612,-0.096675,0.169766,0.113443,0.055734,0.217157,-0.309531,-0.034586,-0.044448]
100034	[-0.051202,0.107314,0.118010,0.076145,0.005908,0.087843,-0.038900,0.162720,0.106740,-0.137821,-0.049570,-0.012079,-0.137484,-0.099315,-0.168978,-0.199354,-0.112596,0.205077,0.018339,-0.022143,0.088611,0.101208,0.202177,0.056399,-0.085420,-0.005565,0.178976,-0.082726,-0.046535,0.222002,0.073575,0.168941,0.095398,0.063596,0.097990,0.083544,-0.162475,0.041802,0.082482,-0.107065,0.053190,0.216756,0.003734,-0.232269,0.147896,-0.093335,0.074025,0.003708,0.318922,0.117532,-0.034861,0.017187,-0.102419,0.105593,-0.151206,-0.086238,-0.201842,0.150824,0.069940,-0.223935,-0.110422,-0.062551,-0.078241,-0.159065]
100035	[0.049464,-0.027782,0.211190,0.079862,0.140602,0.045841,0.159191,-0.155323,0.036676,0.010380,0.105861,0.151116,-0.162087,-0.113994,-0.216918,0.108839,0.043841,-0.016612,0.368550,-0.135262,-0.116890,0.006638,-0.088850,-0.066199,0.242909,-0.129953,0.047860,-0.140055,0.206353,-0.036763,0.031918,-0.133381,0.018934,0.089297,-0.034286,-0.088890,0.013387,0.079620,-0.012429,0.121346,0.029643,-0.130171,-0.103873,-0.081199,-0.058813,-0.014173,0.016261,-0.046362,-0.307222,-0.010154,0.014158,0.043616,0.056672,-0.000791,-0.102696,-0.237610,0.029994,0.252374,-0.100587,-0.055587,0.157321,-0.217805,0.007917,0.031765]
100036	[-0.112136,-0.266655,0.072483,-0.046116,-0.067169,0.196237,0.240973,-0.021255,0.207055,-0.075851,-0.126218,0.183034,0.013009,0.198229,-0.093994,0.084492,0.089584,-0.217982,0.064179,0.007002,-0.090652,-0.128186,-0.027725,-0.007088,-0.035878,-0.166656,-0.075220,-0.143459,0.000346,0.073818,0.011144,0.061582,0.093124,0.063327,0.000323,-0.019138,0.153443,0.045617,-0.093084,-0.200823,-0.007542,0.062209,-0.023206,-0.100153,0.212854,-0.126853,0.213817,0.175244,-0.140605,-0.037718,0.217276,0.071318,-0.062279,0.227953,0.043887,0.010222,0.050686,-0.021853,-0.059762,0.188097,0.011702,0.036557,0.221496,0.200445]
100037	[-0.194773,0.276127,-0.186458,-0.003227,0.219468,0.015510,0.035471,0.119029,0.015518,-0.047300,-0.018276,0.070191,-0.060847,0.024747,0.081987,0.067806,0.107902,-0.064032,-0.118446,0.096544,-0.119945,-0.112179,-0.192881,0.120310,-0.022971,-0.234237,-0.137799,-0.004991,-0.121115,-0.060069,-0.007906,0.043388,0.114842,-0.064624,0.037313,-0.152998,-0.115865,0.162300,-0.011972,-0.058216,0.058251,0.101312,0.120018,0.019424,-0.119175,-0.420514,-0.223287,0.231305,0.028357,-0.017871,-0.004448,0.022234,-0.003276,-0.147476,-0.156064,0.017287,-0.029689,-0.049077,-0.070823,0.095535,-0.203302,0.120342,-0.097128,0.111506]
100038	[0.043122,0.108042,-0.005081,0.047973,0.085813,-0.126234,0.033143,0.085647,0.017228,-0.103636,-0.121091,-0.115567,-0.195714,0.060245,-0.070287,0.192091,-0.063234,0.012426,0.093609,-0.048553,0.119624,0.166897,-0.172475,-0.012442,-0.338714,-0.240648,-0.272380,0.001162,0.051688,-0.094418,-0.076673,-0.001500,0.127320,0.090656,0.250464,0.117785,0.238781,-0.073559,-0.003996,-0.247457,0.004896,-0.000269,-0.050073,-0.171690,-0.124416,0.066643,0.222662,-0.034900,-0.100845,0.109151,-0.056316,-0.011722,-0.052337,0.035247,0.070946,0.024931,-0.107897,0.126801,-0.172525,0.105550,0.072709,-0.070405,-0.148929,-0.120101]
